school;sex;age;address;famsize;Pstatus;Medu;Fedu;Mjob;Fjob;reason;guardian;traveltime;studytime;failures;schoolsup;famsup;paid;activities;nursery;higher;internet;romantic;famrel;freetime;goout;Dalc;Walc;health;absences;G1;G2;G3;subject
GP;F;17;R;LE3;T;3;1;services;teacher;reputation;mother;1;1;0;no;yes;no;yes;yes;yes;no;yes;4;4;5;1;1;5;0;7;7;10;phy
GP;F;18;U;GT3;T;1;1;other;services;reputation;mother;1;2;0;no;yes;yes;no;yes;yes;no;no;3;2;3;1;1;3;13;11;7;10;phy
GP;M;15;R;LE3;T;2;4;at_home;other;home;father;2;1;0;no;yes;no;yes;yes;yes;no;no;4;2;4;1;1;5;7;12;10;12;phy
GP;M;17;U;LE3;T;4;2;services;teacher;course;mother;2;1;0;yes;yes;yes;no;yes;yes;yes;yes;4;3;4;1;1;3;0;9;10;11;phy
GP;M;18;U;LE3;T;2;0;health;services;home;mother;1;1;0;no;no;no;no;yes;yes;yes;no;4;4;5;1;1;5;0;4;6;8;phy
MS;F;17;U;GT3;T;2;3;at_home;services;other;father;1;3;0;no;yes;yes;no;no;yes;yes;no;4;3;2;1;1;5;0;5;7;8;phy
GP;M;17;U;LE3;T;4;2;teacher;other;home;mother;2;3;0;no;yes;yes;yes;yes;yes;yes;no;4;3;3;1;1;3;18;13;8;9;phy
GP;F;16;U;GT3;T;4;1;other;services;reputation;other;1;2;1;no;yes;yes;no;no;yes;yes;no;5;4;3;2;1;5;0;9;10;11;phy
GP;F;18;U;LE3;T;3;4;at_home;other;course;mother;2;2;0;no;yes;no;no;yes;yes;yes;no;4;2;4;1;4;5;0;17;17;15;phy
GP;M;20;U;LE3;T;4;1;services;other;reputation;mother;2;2;0;no;yes;yes;yes;yes;yes;yes;no;5;3;3;1;1;5;0;8;9;5;phy
GP;M;15;U;GT3;A;2;2;other;other;reputation;mother;3;1;0;yes;yes;yes;yes;no;yes;yes;no;4;3;3;1;5;3;1;9;10;10;phy
GP;M;16;U;LE3;T;4;4;at_home;other;course;mother;4;2;1;no;yes;no;yes;no;no;yes;yes;4;4;3;1;3;5;0;11;8;10;phy
GP;M;15;U;LE3;T;1;1;services;other;home;mother;2;3;0;no;yes;yes;yes;no;yes;no;no;2;1;3;5;5;5;0;13;9;10;phy
MS;M;18;U;GT3;T;3;3;health;other;other;father;1;2;0;no;yes;no;yes;yes;yes;yes;no;4;2;3;2;3;1;0;6;5;6;phy
GP;M;16;R;GT3;T;1;1;other;other;course;mother;1;2;0;no;no;no;yes;yes;yes;yes;no;5;4;5;4;5;1;0;9;10;8;phy
GP;M;17;U;GT3;T;3;4;other;other;course;mother;3;2;0;yes;yes;no;no;yes;no;yes;no;4;3;3;1;3;4;12;9;6;9;phy
GP;F;19;R;GT3;T;4;4;services;other;course;mother;1;4;0;no;yes;yes;no;yes;yes;yes;no;5;3;3;2;3;2;0;8;6;5;phy
GP;M;18;U;LE3;T;2;1;teacher;services;reputation;mother;2;2;0;yes;yes;yes;yes;yes;yes;yes;no;4;2;4;1;5;5;24;4;3;7;phy
GP;M;17;U;GT3;T;1;2;teacher;services;reputation;mother;2;2;0;no;no;no;yes;yes;yes;yes;yes;4;3;3;1;3;5;0;6;3;4;phy
MS;M;19;U;GT3;T;2;2;at_home;other;course;father;1;3;0;no;no;no;yes;yes;yes;no;no;4;2;2;1;1;3;3;7;7;8;phy
MS;F;18;U;GT3;T;2;4;at_home;services;home;mother;2;2;0;no;yes;no;no;yes;yes;yes;yes;3;3;3;1;4;5;5;8;7;9;phy
GP;M;16;U;GT3;T;4;2;services;services;home;mother;2;2;0;yes;yes;yes;yes;yes;yes;yes;no;4;4;5;1;2;3;4;12;9;10;phy
GP;F;19;U;GT3;T;4;2;other;other;reputation;father;1;1;0;yes;yes;no;no;yes;yes;no;no;3;4;4;1;1;3;15;11;11;12;phy
GP;F;16;U;LE3;T;4;1;services;services;home;mother;2;3;0;no;no;yes;yes;no;yes;yes;no;2;2;2;1;1;4;9;6;8;9;phy
GP;M;16;U;GT3;T;4;4;other;other;reputation;mother;1;2;0;no;no;yes;yes;yes;yes;yes;no;5;4;4;1;1;5;14;8;11;12;phy
MS;F;17;U;GT3;T;1;3;other;services;reputation;mother;1;1;0;no;no;no;yes;no;yes;yes;no;4;3;5;1;1;1;0;7;9;10;phy
GP;M;17;U;GT3;T;2;4;other;other;course;mother;1;3;1;yes;yes;no;no;yes;yes;no;yes;4;2;4;2;1;4;0;11;10;9;phy
GP;F;18;U;LE3;T;2;3;other;services;other;other;1;2;0;no;no;no;yes;yes;yes;yes;yes;4;4;3;3;3;4;0;9;9;9;phy
GP;F;19;R;GT3;T;4;3;other;other;course;mother;1;3;0;no;yes;yes;no;no;yes;yes;no;4;4;2;1;2;2;0;4;3;7;phy
GP;M;18;U;LE3;T;2;4;other;other;reputation;mother;2;2;0;yes;yes;yes;yes;no;yes;no;no;4;4;3;1;1;4;1;6;6;6;phy
GP;M;17;R;GT3;T;3;4;other;at_home;home;father;2;3;0;no;yes;yes;yes;yes;yes;yes;yes;4;3;3;3;4;3;0;16;17;15;phy
GP;F;16;R;GT3;T;4;1;health;teacher;course;other;2;2;2;yes;yes;no;no;yes;yes;yes;yes;4;5;3;1;3;3;3;8;7;8;phy
GP;F;17;U;LE3;T;2;3;other;other;course;mother;1;2;0;no;yes;no;no;yes;yes;yes;no;1;5;3;1;1;3;0;6;7;9;phy
MS;F;18;R;LE3;T;4;1;services;other;course;mother;1;2;0;no;yes;no;yes;no;yes;yes;yes;3;3;5;1;2;5;0;7;8;8;phy
GP;M;16;U;GT3;T;2;1;other;health;reputation;mother;2;4;3;no;no;yes;yes;yes;yes;yes;no;4;5;3;2;3;3;0;12;11;11;phy
GP;F;16;U;GT3;A;2;3;at_home;services;home;father;1;2;0;no;yes;no;yes;yes;yes;yes;yes;4;3;3;1;1;5;0;9;11;8;phy
GP;F;16;R;GT3;T;2;4;at_home;other;course;mother;1;1;0;no;yes;no;yes;yes;yes;no;no;4;3;2;1;1;3;0;9;10;12;phy
GP;M;17;U;GT3;T;2;1;other;services;other;mother;1;2;0;no;no;no;yes;yes;yes;yes;no;3;4;4;1;1;2;0;5;7;8;phy
GP;M;16;R;LE3;T;4;4;other;other;reputation;father;1;2;0;no;no;yes;yes;yes;no;yes;yes;4;3;4;2;1;1;27;11;12;11;phy
GP;F;15;U;GT3;T;4;1;other;other;reputation;mother;1;2;0;no;yes;no;yes;no;yes;yes;no;4;3;4;1;1;4;0;4;3;4;phy
GP;F;18;U;GT3;T;4;4;other;other;reputation;mother;2;2;0;no;yes;no;yes;yes;yes;yes;no;2;3;3;2;3;5;24;8;9;10;phy
GP;F;17;R;GT3;A;4;3;health;other;reputation;mother;1;2;3;no;yes;yes;no;no;yes;no;no;4;3;3;1;3;2;9;9;11;12;phy
GP;F;15;U;GT3;T;2;3;other;services;course;mother;1;2;0;no;no;yes;yes;yes;yes;no;yes;4;4;2;2;1;3;0;6;0;3;phy
GP;M;18;U;LE3;T;3;2;at_home;services;course;mother;1;3;0;no;no;yes;no;yes;yes;yes;yes;2;3;3;1;1;5;0;5;7;7;phy
MS;M;18;R;GT3;T;4;3;other;other;course;mother;1;1;0;no;yes;no;no;yes;yes;yes;no;4;1;5;1;1;3;2;16;17;17;phy
GP;M;19;U;GT3;T;1;1;at_home;other;home;mother;3;1;0;no;no;yes;no;no;yes;no;no;3;4;5;1;1;3;0;9;4;4;phy
GP;F;16;U;GT3;T;1;2;health;other;reputation;mother;2;3;0;no;yes;yes;no;yes;yes;yes;no;4;4;2;1;4;2;3;10;13;16;phy
MS;F;15;U;GT3;T;1;0;services;services;home;father;3;2;0;no;no;yes;yes;yes;yes;yes;no;4;2;3;1;1;5;0;13;12;9;phy
MS;F;18;U;GT3;A;4;4;other;other;reputation;father;1;2;0;no;yes;yes;yes;no;no;yes;yes;4;3;3;3;2;5;5;7;8;11;phy
GP;M;18;U;LE3;T;1;1;other;health;home;mother;2;1;0;no;no;yes;no;yes;no;yes;yes;5;3;5;1;3;5;20;14;11;14;phy
GP;M;17;U;LE3;T;3;3;other;services;reputation;mother;1;2;0;no;yes;yes;yes;yes;yes;yes;yes;4;4;4;1;2;4;3;17;17;17;phy
GP;M;16;U;GT3;T;4;2;teacher;services;course;mother;1;2;0;no;yes;yes;yes;yes;yes;yes;no;3;2;3;1;2;1;12;11;13;15;phy
GP;F;16;U;GT3;A;1;4;at_home;other;other;mother;1;4;0;no;yes;no;yes;no;yes;yes;no;1;3;3;1;1;5;1;5;5;5;phy
GP;F;18;R;GT3;T;2;4;other;services;reputation;father;2;3;0;no;no;no;yes;yes;yes;yes;no;3;4;1;2;5;4;0;6;3;5;phy
GP;F;19;U;GT3;T;3;2;at_home;services;home;father;3;2;0;no;yes;no;no;yes;yes;yes;no;4;3;1;2;5;5;1;4;7;8;phy
MS;F;18;U;GT3;T;1;2;other;services;reputation;other;2;4;0;no;no;yes;yes;no;yes;yes;no;5;5;5;2;2;5;11;8;7;7;phy
GP;F;18;R;LE3;T;3;4;services;other;home;mother;1;2;1;no;yes;no;yes;yes;yes;yes;no;3;3;2;1;3;4;0;11;8;10;phy
GP;F;15;U;GT3;T;1;2;services;other;other;mother;1;3;0;yes;yes;yes;yes;yes;yes;no;no;4;2;2;2;2;1;0;5;1;6;phy
GP;F;15;U;LE3;T;2;3;health;health;course;mother;1;1;0;no;yes;yes;no;no;yes;yes;yes;4;2;5;1;1;3;0;11;13;14;phy
GP;M;15;U;LE3;A;3;2;teacher;other;home;mother;1;1;0;no;yes;no;no;yes;yes;yes;no;4;4;2;1;2;3;0;6;5;10;phy
GP;F;16;U;GT3;T;4;1;services;services;course;other;1;4;0;no;no;no;no;yes;yes;yes;no;2;3;5;1;5;5;4;15;17;16;phy
GP;M;17;U;GT3;T;3;1;other;other;reputation;mother;4;1;0;no;yes;no;no;yes;yes;yes;yes;3;2;4;1;3;5;0;10;9;7;phy
GP;M;17;U;GT3;T;3;4;other;other;home;mother;2;1;2;no;no;no;no;yes;yes;yes;yes;5;1;2;5;4;3;1;7;10;10;phy
MS;F;15;U;LE3;T;4;1;other;other;reputation;mother;3;2;1;no;yes;no;yes;yes;yes;yes;yes;4;3;4;2;4;5;13;6;7;9;phy
MS;F;18;U;LE3;T;1;3;other;at_home;home;mother;2;1;0;no;yes;yes;yes;yes;yes;yes;yes;3;4;4;1;2;3;2;13;11;12;phy
GP;M;19;R;LE3;T;1;3;services;other;reputation;other;1;1;0;no;no;yes;yes;yes;yes;yes;no;4;4;2;1;2;5;6;17;17;17;phy
GP;M;17;U;LE3;T;4;2;teacher;services;home;other;2;2;0;no;yes;no;yes;yes;yes;yes;yes;4;5;3;2;1;5;1;6;6;6;phy
GP;M;18;U;LE3;T;4;3;services;other;reputation;father;3;2;0;no;yes;no;no;yes;yes;yes;no;3;3;5;1;1;4;3;13;12;11;phy
GP;F;16;U;LE3;T;1;1;at_home;at_home;course;mother;3;2;0;yes;yes;yes;no;yes;yes;yes;yes;4;3;5;2;2;1;4;11;13;15;phy
GP;F;17;U;GT3;T;4;2;services;other;home;mother;2;3;0;no;yes;yes;yes;no;yes;yes;yes;3;3;5;2;1;3;0;7;6;5;phy
GP;M;18;U;LE3;A;2;1;other;other;home;father;1;4;0;no;no;yes;no;no;yes;yes;yes;5;3;4;1;3;5;0;13;13;10;phy
GP;F;16;U;GT3;T;4;4;at_home;health;reputation;father;1;2;0;no;yes;yes;no;yes;yes;no;yes;5;4;5;1;1;1;2;15;10;9;phy
GP;M;15;R;GT3;T;2;4;at_home;other;course;mother;1;3;1;no;yes;no;no;no;yes;no;no;4;4;5;1;1;5;6;6;6;6;phy
GP;F;16;U;GT3;A;3;2;health;services;course;mother;2;4;0;no;no;no;yes;yes;yes;yes;no;3;4;3;1;2;2;0;6;5;5;phy
MS;M;16;U;LE3;A;2;2;at_home;other;course;mother;1;1;0;no;yes;yes;no;yes;yes;yes;no;3;1;3;1;1;5;0;13;9;8;phy
GP;F;18;U;GT3;T;4;1;teacher;teacher;course;mother;2;2;0;no;yes;yes;yes;yes;yes;yes;no;3;4;4;1;4;5;0;7;9;8;phy
GP;M;16;U;GT3;T;3;2;at_home;other;course;mother;2;1;0;no;yes;no;yes;no;no;no;no;5;5;5;1;1;3;0;7;7;7;phy
MS;M;17;U;GT3;T;3;4;services;other;course;mother;1;2;0;no;no;yes;yes;yes;yes;no;no;3;2;3;1;2;2;2;13;12;14;phy
GP;F;17;U;GT3;T;4;2;other;at_home;other;mother;2;3;0;no;yes;no;yes;yes;yes;yes;no;4;3;3;5;4;5;7;14;10;12;phy
MS;F;17;R;GT3;A;4;4;other;services;course;mother;1;2;0;no;no;yes;no;yes;yes;yes;yes;4;4;4;2;5;2;6;4;6;7;phy
GP;F;19;R;GT3;T;2;4;teacher;services;reputation;mother;2;1;0;no;no;yes;no;no;yes;yes;no;5;5;2;1;4;1;10;8;8;8;phy
GP;M;18;U;GT3;T;4;2;other;services;home;mother;1;2;0;no;yes;no;yes;yes;yes;yes;yes;4;4;3;1;4;1;0;7;5;5;phy
GP;F;17;U;GT3;T;1;4;at_home;services;course;mother;2;1;3;no;no;no;no;yes;yes;yes;no;4;3;5;1;1;5;0;6;10;10;phy
GP;M;15;R;GT3;T;1;1;other;other;reputation;mother;1;1;0;no;no;no;no;yes;yes;yes;yes;5;3;3;2;3;5;8;11;12;14;phy
GP;F;17;U;GT3;T;1;1;other;other;reputation;mother;1;2;0;no;no;no;no;yes;yes;yes;no;3;3;4;1;1;3;0;5;4;5;phy
GP;M;17;R;GT3;T;3;3;services;services;course;mother;1;1;0;no;yes;yes;no;yes;yes;yes;yes;5;4;2;1;3;5;9;14;17;16;phy
GP;M;15;R;LE3;T;2;2;other;services;course;mother;1;2;1;no;no;yes;yes;yes;yes;yes;no;4;2;3;2;5;2;0;9;9;12;phy
GP;F;18;U;GT3;A;2;4;services;at_home;home;mother;2;1;0;no;yes;no;no;yes;yes;no;yes;4;3;3;1;1;1;0;4;2;3;phy
GP;M;17;U;GT3;T;2;1;services;other;course;mother;1;3;0;no;yes;yes;yes;yes;yes;no;no;4;4;3;1;2;3;8;16;14;15;phy
GP;F;19;U;GT3;T;4;4;services;services;home;father;1;1;0;yes;no;yes;no;yes;yes;yes;yes;1;4;3;1;3;5;0;9;12;10;phy
GP;M;17;U;GT3;T;1;4;services;other;reputation;father;2;2;0;yes;no;yes;no;no;yes;yes;no;4;4;3;1;1;5;7;11;12;12;phy
GP;M;15;U;GT3;T;4;1;services;other;reputation;mother;1;1;0;no;yes;no;yes;yes;yes;yes;no;5;4;5;2;1;4;1;13;11;9;phy
GP;F;17;U;LE3;T;4;2;teacher;services;course;father;1;2;1;no;yes;no;no;yes;yes;yes;yes;5;2;3;2;1;5;0;12;9;6;phy
GP;F;20;U;LE3;A;1;3;teacher;services;course;mother;2;1;0;no;yes;yes;no;no;yes;yes;no;5;2;1;1;3;5;54;14;16;17;phy
GP;F;17;U;GT3;T;1;3;teacher;services;home;father;1;2;1;no;no;no;no;yes;yes;yes;no;3;3;2;5;3;4;7;7;8;10;phy
GP;F;18;U;GT3;T;3;3;teacher;services;reputation;mother;2;2;0;yes;yes;yes;yes;yes;yes;yes;no;4;3;3;2;1;2;0;6;4;5;phy
MS;F;17;U;LE3;T;4;1;teacher;other;course;mother;1;2;0;no;no;no;no;yes;yes;yes;no;3;3;5;2;2;1;0;9;6;7;phy
GP;F;18;R;GT3;T;4;3;at_home;other;other;mother;2;1;0;no;yes;yes;yes;yes;yes;yes;no;4;2;2;1;3;5;0;6;6;8;phy
MS;F;16;R;GT3;A;4;4;health;other;course;mother;3;3;0;no;yes;yes;yes;yes;yes;yes;yes;5;2;4;2;1;1;0;8;10;7;phy
GP;M;17;R;LE3;T;4;1;services;other;home;mother;1;1;0;no;no;yes;yes;yes;yes;yes;no;4;4;2;1;3;1;1;14;13;12;phy
MS;M;17;U;LE3;T;4;4;services;teacher;home;mother;1;3;3;no;yes;no;no;yes;yes;no;yes;2;3;4;3;4;1;0;11;10;12;phy
GP;M;18;R;LE3;T;4;4;other;services;course;mother;1;1;1;no;yes;no;yes;yes;yes;yes;yes;3;2;2;5;1;5;0;5;2;4;phy
MS;F;17;R;LE3;T;2;2;teacher;other;other;father;1;3;0;yes;no;no;yes;no;yes;yes;no;4;4;4;1;1;5;0;4;3;5;phy
GP;F;15;R;LE3;T;1;1;other;services;reputation;mother;1;2;0;no;yes;yes;yes;yes;yes;yes;no;1;3;1;1;2;5;24;6;6;11;phy
GP;M;17;U;LE3;T;4;3;teacher;teacher;course;mother;2;2;1;no;no;no;yes;yes;yes;yes;yes;4;5;5;5;2;4;0;6;3;3;phy
GP;M;18;U;GT3;T;2;4;other;other;home;mother;2;2;0;no;yes;no;no;yes;yes;yes;yes;4;3;3;2;3;5;1;7;4;5;phy
GP;M;18;R;LE3;T;1;2;services;other;course;mother;1;2;0;no;yes;yes;no;yes;yes;yes;no;5;4;5;3;2;5;1;7;8;13;phy
GP;M;17;R;LE3;T;4;3;at_home;services;reputation;other;1;1;1;no;no;no;no;yes;yes;yes;no;4;1;2;1;2;3;8;10;11;12;phy
GP;F;16;U;GT3;T;4;3;teacher;other;home;mother;1;2;0;no;yes;yes;no;yes;yes;yes;yes;5;4;4;1;1;4;2;14;12;12;phy
GP;F;16;U;LE3;T;4;2;services;other;reputation;other;2;3;0;no;yes;yes;yes;yes;yes;yes;no;4;3;4;1;1;5;12;10;8;9;phy
GP;F;16;U;GT3;T;3;3;other;services;other;father;1;3;0;no;yes;yes;no;yes;yes;yes;yes;5;3;2;1;4;3;0;5;4;5;phy
GP;F;17;U;GT3;T;2;1;at_home;health;home;mother;1;2;2;yes;no;no;no;yes;yes;yes;no;4;2;5;1;2;5;10;6;5;11;phy
GP;M;17;U;LE3;A;4;2;other;health;reputation;mother;2;2;0;no;yes;yes;yes;yes;yes;yes;yes;5;4;3;3;4;5;1;9;7;6;phy
GP;M;18;R;GT3;T;2;2;at_home;services;course;mother;1;2;1;no;no;no;no;no;no;yes;yes;5;4;1;2;4;5;0;3;0;3;phy
GP;M;15;U;GT3;A;2;3;services;services;reputation;father;1;2;0;no;no;no;no;no;yes;yes;no;3;2;5;1;3;4;0;13;12;13;phy
GP;F;16;U;LE3;T;4;2;teacher;other;reputation;other;1;2;0;no;yes;yes;no;yes;yes;yes;yes;4;4;3;1;1;2;7;6;5;8;phy
GP;M;20;U;LE3;T;4;1;teacher;teacher;home;mother;1;2;0;no;yes;yes;no;no;yes;yes;no;5;2;3;2;3;1;0;7;9;8;phy
GP;F;18;U;LE3;T;1;4;health;other;course;other;1;1;0;no;yes;no;no;yes;yes;yes;yes;4;2;2;1;1;3;0;6;9;8;phy
GP;F;16;U;GT3;T;2;3;at_home;other;reputation;other;1;3;0;yes;yes;yes;no;yes;yes;yes;yes;5;1;5;1;1;3;2;8;8;7;phy
GP;F;16;R;GT3;T;2;1;health;other;reputation;mother;1;2;0;no;yes;yes;yes;yes;yes;no;no;3;4;2;1;2;5;0;10;6;5;phy
GP;F;18;U;GT3;T;4;4;other;services;home;father;2;2;2;no;yes;no;yes;no;yes;no;yes;4;5;3;1;1;5;0;8;9;10;phy
GP;F;16;U;GT3;T;2;4;health;other;reputation;father;1;2;0;no;yes;no;yes;no;yes;yes;yes;5;4;3;1;3;5;0;7;3;5;phy
GP;F;18;U;GT3;A;1;4;at_home;other;reputation;father;1;2;0;no;yes;yes;no;no;yes;yes;no;5;4;3;1;1;4;8;12;12;12;phy
GP;M;18;R;GT3;T;2;3;other;services;reputation;mother;1;2;1;no;no;no;yes;yes;no;yes;no;4;3;1;1;2;5;0;11;13;11;phy
GP;M;15;R;GT3;T;1;4;other;other;other;mother;1;1;0;no;no;no;no;no;yes;yes;no;5;3;5;2;4;3;2;10;10;13;phy
GP;F;15;U;GT3;T;4;4;services;services;home;father;1;3;0;no;no;no;no;yes;yes;yes;yes;3;3;2;2;4;1;0;4;3;4;phy
GP;M;18;U;GT3;A;4;2;teacher;other;course;mother;2;2;0;no;no;no;yes;yes;yes;yes;yes;5;5;2;4;5;3;0;12;11;12;phy
GP;F;15;U;GT3;T;2;1;health;services;course;father;4;2;2;no;no;no;yes;no;yes;yes;yes;5;3;4;1;3;4;0;12;13;12;phy
GP;M;16;U;GT3;T;2;2;at_home;other;reputation;mother;2;1;0;yes;yes;yes;yes;yes;yes;yes;no;4;4;5;1;1;1;0;9;8;8;phy
GP;M;16;R;LE3;T;1;2;teacher;services;course;mother;1;4;0;no;no;yes;no;no;yes;yes;no;3;3;3;2;5;5;2;12;12;12;phy
GP;F;17;U;GT3;T;3;1;health;services;course;other;1;1;0;no;no;no;no;yes;yes;yes;yes;4;3;3;1;1;4;0;7;5;7;phy
GP;F;15;U;GT3;T;4;1;teacher;other;reputation;mother;1;2;0;no;yes;yes;yes;yes;yes;yes;no;4;4;2;5;1;5;0;10;10;12;phy
GP;M;18;R;GT3;T;2;2;other;other;home;mother;1;1;0;no;no;no;yes;no;yes;no;no;3;1;5;1;3;3;7;14;9;13;phy
MS;F;15;U;LE3;A;4;1;at_home;teacher;course;father;1;2;1;no;yes;no;no;yes;yes;no;no;4;4;2;3;3;5;3;3;0;3;phy
GP;M;15;U;LE3;T;2;2;at_home;services;course;mother;1;1;0;no;yes;no;no;yes;yes;yes;no;4;3;3;1;2;3;2;9;6;11;phy
GP;F;18;U;GT3;T;1;1;teacher;other;reputation;mother;1;1;0;yes;yes;yes;yes;yes;yes;yes;no;5;3;3;1;1;5;6;12;11;11;phy
GP;F;15;U;LE3;T;4;2;teacher;other;reputation;other;2;2;0;no;yes;yes;yes;yes;yes;yes;no;4;2;3;1;1;5;1;10;6;8;phy
GP;M;19;U;GT3;A;4;2;services;teacher;home;father;2;2;0;no;no;no;yes;yes;yes;yes;no;3;1;4;1;1;5;0;13;13;11;phy
GP;M;16;U;GT3;T;2;3;services;services;course;mother;1;1;0;no;yes;no;no;yes;yes;yes;no;3;2;2;1;3;5;0;3;1;4;phy
GP;F;17;U;GT3;T;4;3;other;services;course;mother;1;1;0;no;yes;no;yes;yes;yes;yes;no;4;4;5;1;1;3;2;3;3;5;phy
GP;M;18;R;GT3;A;3;4;services;other;home;mother;1;1;0;no;yes;yes;no;yes;yes;no;yes;4;3;1;3;2;1;0;6;8;8;phy
GP;M;16;R;LE3;T;2;3;at_home;at_home;course;mother;1;1;1;no;no;yes;no;yes;yes;yes;yes;4;3;5;1;4;5;0;9;11;9;phy
GP;F;18;U;GT3;T;2;1;other;services;other;mother;1;2;0;no;yes;yes;no;yes;yes;yes;no;5;3;4;1;1;2;1;10;6;9;phy
GP;M;17;U;LE3;T;1;3;services;other;home;mother;1;1;0;no;no;yes;yes;yes;yes;yes;no;5;4;2;1;1;4;1;11;14;15;phy
GP;F;18;U;GT3;T;2;3;at_home;services;reputation;mother;1;2;0;no;yes;no;yes;yes;yes;no;no;5;4;4;1;1;3;0;7;8;8;phy
GP;F;19;R;GT3;T;4;2;other;other;reputation;mother;1;2;1;yes;yes;yes;yes;yes;yes;yes;no;4;3;3;1;1;3;1;7;4;7;phy
MS;M;15;U;GT3;T;4;1;health;services;course;father;4;2;0;no;no;yes;yes;yes;yes;yes;yes;3;2;3;4;2;4;5;3;3;4;phy
GP;F;16;R;GT3;T;2;3;at_home;services;home;other;2;1;3;no;yes;yes;yes;yes;yes;yes;no;4;4;1;1;2;5;8;14;11;12;phy
GP;F;16;U;GT3;T;4;2;teacher;services;course;father;1;3;3;no;yes;yes;no;no;yes;yes;yes;5;2;4;1;2;4;0;10;11;8;phy
GP;F;18;R;GT3;T;2;4;other;other;home;mother;1;1;0;no;no;yes;no;yes;yes;yes;yes;5;3;4;1;1;3;0;13;11;9;phy
GP;M;15;U;LE3;T;2;1;other;other;course;mother;1;2;0;no;no;no;no;no;yes;yes;no;4;5;2;2;4;3;1;8;8;11;phy
MS;F;15;U;GT3;T;3;1;at_home;services;course;father;2;1;1;no;yes;yes;yes;no;yes;yes;no;4;3;4;2;4;5;29;5;5;8;phy
GP;F;18;U;GT3;T;2;4;services;other;reputation;mother;2;1;0;no;yes;yes;yes;yes;yes;yes;yes;4;4;4;1;1;1;1;10;10;9;phy
GP;M;16;U;GT3;T;4;3;services;other;home;mother;2;1;0;no;no;no;no;yes;no;yes;no;3;3;2;1;4;2;6;12;17;16;phy
GP;F;16;U;GT3;T;4;3;teacher;services;course;mother;1;2;3;no;no;yes;yes;yes;yes;yes;yes;5;4;3;1;1;2;0;7;5;9;phy
GP;M;15;U;LE3;T;2;3;at_home;at_home;course;father;2;1;0;no;no;yes;no;yes;yes;yes;yes;4;4;5;2;1;3;0;15;13;13;phy
GP;F;17;U;LE3;T;2;3;other;services;course;father;1;1;1;yes;no;no;yes;yes;yes;yes;no;4;5;2;3;1;5;0;13;10;10;phy
GP;F;17;U;LE3;T;4;2;other;services;home;mother;1;3;0;no;no;yes;yes;no;yes;yes;no;4;2;3;1;1;5;0;11;13;14;phy
GP;F;16;U;GT3;T;3;2;services;services;home;other;2;2;1;no;yes;yes;yes;yes;yes;yes;no;5;2;3;1;1;2;0;5;4;4;phy
GP;F;15;U;LE3;T;4;2;teacher;teacher;course;mother;1;2;0;no;no;yes;no;yes;yes;yes;no;4;5;3;1;2;2;24;11;10;12;phy
GP;F;16;R;LE3;T;3;1;services;other;home;mother;1;1;0;no;yes;no;no;yes;yes;no;no;2;4;5;1;1;5;0;5;7;10;phy
GP;M;16;U;GT3;T;1;3;other;other;reputation;father;1;2;0;no;no;no;yes;no;yes;yes;no;4;5;1;2;2;4;4;7;11;12;phy
GP;F;16;U;LE3;T;4;2;other;at_home;reputation;other;2;1;0;no;yes;no;yes;yes;yes;yes;no;4;4;4;1;3;3;27;10;12;12;phy
MS;M;18;R;GT3;T;3;3;teacher;services;reputation;mother;1;1;0;no;yes;no;no;yes;yes;yes;yes;5;3;2;1;3;4;0;10;5;7;phy
GP;F;22;R;LE3;A;2;1;other;services;home;father;1;1;0;no;no;no;yes;yes;yes;yes;no;1;5;3;1;4;3;28;10;13;13;phy
GP;M;16;U;GT3;A;2;2;at_home;other;other;father;1;2;0;no;no;no;no;yes;yes;yes;yes;5;3;4;1;2;2;0;13;14;13;phy
GP;M;16;U;LE3;T;1;4;other;at_home;home;father;3;1;1;no;yes;yes;no;yes;yes;yes;yes;4;3;3;1;3;4;0;8;8;9;phy
GP;F;18;R;GT3;T;2;4;at_home;services;other;mother;1;4;2;no;yes;no;yes;yes;yes;yes;no;5;3;2;2;3;3;0;7;8;9;phy
GP;M;17;U;GT3;T;2;2;health;services;course;mother;1;2;0;yes;yes;yes;no;yes;no;yes;yes;3;5;5;1;4;3;2;4;3;5;phy
GP;F;15;U;GT3;T;2;3;services;other;course;other;1;2;0;no;yes;no;yes;no;yes;yes;yes;5;2;3;4;4;5;8;3;4;5;phy
GP;M;16;U;GT3;T;4;2;teacher;at_home;reputation;mother;2;1;0;no;no;no;yes;no;yes;yes;no;3;3;4;5;1;2;0;8;5;6;phy
MS;F;17;U;LE3;A;3;3;other;services;home;mother;1;2;3;no;yes;yes;no;yes;yes;yes;no;4;3;3;2;2;4;11;7;10;14;phy
GP;F;15;U;LE3;T;4;3;services;services;home;mother;2;2;0;no;yes;no;no;yes;no;yes;no;5;2;2;1;1;2;4;12;15;13;phy
GP;F;15;U;GT3;A;4;2;services;other;course;mother;1;4;0;no;yes;no;no;yes;yes;yes;no;3;3;2;1;1;2;9;12;11;13;phy
GP;F;15;U;GT3;T;3;3;teacher;services;reputation;mother;3;2;0;no;yes;yes;no;yes;yes;yes;no;5;4;4;1;2;2;5;6;4;9;phy
